task_id	hash	native_id	name	status	exit	submit	duration	realtime	%cpu	peak_rss	peak_vmem	rchar	wchar
34	e2/176a1b	86612	TRIM (IGIB11301147021n_Nextseq_Negative)	COMPLETED	0	2025-03-28 16:31:15.207	12m 10s	12m 9s	248.6%	1.3 GB	36.7 GB	2.7 GB	2.1 GB
18	2b/53dc00	183621	FASTQC (DEN0243_Aviti_Non-Severe_preTrim)	COMPLETED	0	2025-03-28 16:37:06.277	6m 31s	6m 30s	100.8%	388 MB	3.8 GB	4.5 GB	4.1 MB
53	6a/917641	228428	FASTQC (DEN0009_Aviti_Severe_preTrim)	COMPLETED	0	2025-03-28 16:39:52.611	3m 49s	3m 49s	101.1%	354.9 MB	3.8 GB	2.5 GB	4.1 MB
44	30/b383c2	188012	FASTQC (DEN0235_Aviti_Severe_preTrim)	COMPLETED	0	2025-03-28 16:37:21.282	6m 30s	6m 29s	100.5%	347.2 MB	3.8 GB	4.5 GB	4.1 MB
6	cf/7d8c9c	174745	FASTQC (DEN0292_Aviti_Severe_preTrim)	COMPLETED	0	2025-03-28 16:36:37.075	7m 20s	7m 20s	100.3%	379 MB	3.9 GB	5.1 GB	4.1 MB
24	e0/86eff7	182412	FASTQC (DEN0108_Aviti_Severe_preTrim)	COMPLETED	0	2025-03-28 16:37:03.449	7m 14s	7m 13s	100.4%	345.1 MB	3.9 GB	5.3 GB	4.1 MB
19	12/5ef1ac	200064	FASTQC (DEN0342_Nextseq_Severe_preTrim)	COMPLETED	0	2025-03-28 16:38:08.426	6m 12s	6m 11s	100.4%	374.9 MB	3.6 GB	3 GB	3.8 MB
25	eb/b72732	86331	TRIM (DEN0283_Aviti_Severe)	COMPLETED	0	2025-03-28 16:31:15.150	13m 26s	13m 25s	230.7%	1.3 GB	36.7 GB	3.6 GB	3.3 GB
27	70/68f864	86189	TRIM (DEN0061_Aviti_Non-Severe)	COMPLETED	0	2025-03-28 16:31:15.053	13m 35s	13m 35s	237.8%	1.6 GB	36.7 GB	4 GB	3.5 GB
71	15/35128f	161134	FASTQC (DEN0287_Aviti_Severe_preTrim)	COMPLETED	0	2025-03-28 16:35:45.575	9m 18s	9m 17s	100.1%	371 MB	3.9 GB	6.5 GB	4.1 MB
30	e1/a0f1b0	261831	FASTQC (IGIB1130430586n_Nextseq_Negative_preTrim)	COMPLETED	0	2025-03-28 16:42:26.832	2m 41s	2m 40s	102.3%	386 MB	3.9 GB	1.2 GB	3.9 MB
62	f9/35b80c	263730	FASTQC (DEN0218_Nextseq_Non-Severe_preTrim)	COMPLETED	0	2025-03-28 16:42:34.995	2m 46s	2m 45s	101.9%	365.9 MB	3.6 GB	1.3 GB	3.9 MB
15	3c/c6f59b	223478	FASTQC (IGIB1130398710n_Nextseq_Negative_preTrim)	COMPLETED	0	2025-03-28 16:39:35.272	5m 50s	5m 49s	100.5%	351.2 MB	3.8 GB	2.8 GB	3.9 MB
77	fd/eda901	8030	FASTQC (DEN0255_Nextseq_Severe_preTrim)	COMPLETED	0	2025-03-28 16:43:36.906	1m 49s	1m 49s	104.0%	346.6 MB	3.8 GB	882 MB	3.9 MB
14	3c/dafd8f	9373	FASTQC (DEN0168_Aviti_Severe_preTrim)	COMPLETED	0	2025-03-28 16:43:42.072	1m 54s	1m 53s	102.4%	355.3 MB	3.9 GB	1.4 GB	4.1 MB
68	1f/6a4855	242133	FASTQC (DEN0083_Aviti_Non-Severe_preTrim)	COMPLETED	0	2025-03-28 16:40:48.163	5m 8s	5m 7s	100.5%	360.6 MB	3.9 GB	3.5 GB	4.1 MB
41	4a/1fe999	220673	FASTQC (DEN0317_Nextseq_Non-Severe_preTrim)	COMPLETED	0	2025-03-28 16:39:27.052	6m 59s	6m 58s	100.9%	388.4 MB	3.6 GB	3.2 GB	3.8 MB
73	37/1c0c06	221601	FASTQC (DEN0012_Aviti_Non-Severe_preTrim)	COMPLETED	0	2025-03-28 16:39:29.737	6m 59s	6m 58s	100.3%	363.9 MB	3.8 GB	5 GB	4.1 MB
10	b8/54b717	258251	FASTQC (DEN0247_Aviti_Non-Severe_preTrim)	COMPLETED	0	2025-03-28 16:42:10.633	4m 25s	4m 24s	100.9%	370.3 MB	4 GB	3.2 GB	4.1 MB
67	32/8a9b4d	13730	FASTQC (DEN0252_Nextseq_Severe_preTrim)	COMPLETED	0	2025-03-28 16:43:56.911	2m 45s	2m 45s	102.3%	362.1 MB	4 GB	1.3 GB	3.9 MB
63	d5/7221e8	86515	TRIM (DEN0095_Nextseq_Non-Severe)	COMPLETED	0	2025-03-28 16:31:15.177	16m 12s	16m 12s	230.3%	1.3 GB	36.7 GB	3.2 GB	2.7 GB
83	a8/a53ad6	37605	FASTQC (DEN0170_Aviti_Severe_preTrim)	COMPLETED	0	2025-03-28 16:45:26.410	2m 57s	2m 56s	102.0%	384.6 MB	4 GB	2.2 GB	4.1 MB
74	28/2a837b	250290	FASTQC (DEN0121_Aviti_Severe_preTrim)	COMPLETED	0	2025-03-28 16:41:28.646	7m 30s	7m 29s	100.4%	355.3 MB	3.9 GB	5.2 GB	4.1 MB
118	5e/21869c	30776	FASTQC (IGIB1130407799n_Nextseq_Negative_preTrim)	COMPLETED	0	2025-03-28 16:45:03.179	4m	3m 59s	101.5%	385.1 MB	3.9 GB	1.9 GB	3.8 MB
84	6e/45c387	53311	FASTQC (DEN0251_Nextseq_Severe_preTrim)	COMPLETED	0	2025-03-28 16:46:25.574	3m 4s	3m 3s	101.6%	351 MB	4 GB	1.4 GB	3.8 MB
36	0c/55100b	12066	FASTQC (IGIB11301147021n_Nextseq_Negative_preTrim)	COMPLETED	0	2025-03-28 16:43:50.829	5m 46s	5m 45s	100.8%	386.4 MB	3.6 GB	2.7 GB	3.8 MB
64	7f/cbce3d	5173	TRIM (DEN0252_Nextseq_Severe)	COMPLETED	0	2025-03-28 16:43:25.050	6m 13s	6m 12s	232.4%	1.3 GB	36.7 GB	1.2 GB	1 GB
103	2b/e85bb4	18493	FASTQC (DEN0001_Aviti_Non-Severe_preTrim)	COMPLETED	0	2025-03-28 16:44:17.104	5m 21s	5m 21s	100.7%	354 MB	3.9 GB	4 GB	4.1 MB
89	94/5ab67a	56320	FASTQC (DEN0048_Aviti_Severe_preTrim)	COMPLETED	0	2025-03-28 16:46:35.212	3m 15s	3m 14s	101.8%	373.4 MB	3.9 GB	2.4 GB	4.1 MB
119	5e/30bd5a	32013	FASTQC (DEN0258_Nextseq_Severe_preTrim)	COMPLETED	0	2025-03-28 16:45:07.431	4m 58s	4m 57s	101.9%	499.7 MB	3.9 GB	2.3 GB	3.9 MB
65	3c/d0e477	1134	FASTQC (DEN0095_Nextseq_Non-Severe_preTrim)	COMPLETED	0	2025-03-28 16:43:12.753	6m 59s	6m 59s	100.9%	367.8 MB	3.6 GB	3.2 GB	3.8 MB
86	fa/55106c	54216	FASTQC (IGIB11305135728n_Nextseq_Negative_preTrim)	COMPLETED	0	2025-03-28 16:46:28.468	4m 20s	4m 19s	100.9%	345.3 MB	3.8 GB	2 GB	3.9 MB
80	f5/99b094	45972	FASTQC (IGIB1130398948n_Nextseq_Negative_preTrim)	COMPLETED	0	2025-03-28 16:45:55.836	5m 25s	5m 24s	100.7%	348.1 MB	3.8 GB	2.8 GB	3.7 MB
122	bd/429f3c	37243	FASTQC (IGIB1130739946n_Nextseq_Negative_preTrim)	COMPLETED	0	2025-03-28 16:45:25.151	6m 28s	6m 28s	100.6%	362.5 MB	3.6 GB	3.2 GB	3.7 MB
124	6e/58911c	58413	FASTQC (IGIB1130738517n_Nextseq_Negative_preTrim)	COMPLETED	0	2025-03-28 16:46:42.359	5m 37s	5m 36s	101.1%	376.2 MB	3.6 GB	2.6 GB	3.9 MB
100	a8/958e75	35796	FASTQC (DEN0049_Aviti_Non-Severe_preTrim)	COMPLETED	0	2025-03-28 16:45:20.630	7m 7s	7m 6s	100.5%	346.7 MB	3.8 GB	4.9 GB	4.1 MB
98	8e/6e60a6	99573	FASTQC (IGIB1130733000n_Nextseq_Negative_preTrim)	COMPLETED	0	2025-03-28 16:49:29.128	3m 9s	3m 8s	101.3%	354.2 MB	3.9 GB	1.5 GB	3.8 MB
97	a6/35d7bb	92952	FASTQC (DEN0090_Nextseq_Non-Severe_preTrim)	COMPLETED	0	2025-03-28 16:49:02.716	4m 22s	4m 22s	101.1%	349.2 MB	3.7 GB	2.1 GB	3.7 MB
109	73/44482f	101927	FASTQC (DEN0171_Aviti_Non-Severe_preTrim)	COMPLETED	0	2025-03-28 16:49:36.519	4m 7s	4m 6s	101.1%	350.5 MB	3.9 GB	3 GB	4.1 MB
108	3c/0e666f	19460	FASTQC (DEN0271_Aviti_Severe_preTrim)	COMPLETED	0	2025-03-28 16:44:20.080	9m 24s	9m 23s	100.5%	365.4 MB	3.8 GB	6.6 GB	4.1 MB
132	e0/9c6af4	112796	FASTQC (DEN0084_Aviti_Non-Severe_preTrim)	COMPLETED	0	2025-03-28 16:50:12.257	3m 33s	3m 32s	101.8%	392.7 MB	4 GB	2.6 GB	4.1 MB
125	f0/29316e	40786	FASTQC (DEN0010_Aviti_Non-Severe_preTrim)	COMPLETED	0	2025-03-28 16:45:35.627	8m 12s	8m 11s	100.5%	348.4 MB	3.8 GB	5.4 GB	4.1 MB
127	55/14439c	110379	FASTQC (DEN0288_Aviti_Non-Severe_preTrim)	COMPLETED	0	2025-03-28 16:50:04.981	3m 44s	3m 43s	101.5%	392.1 MB	4 GB	2.6 GB	4.1 MB
102	56/c63cc6	69327	TRIM (DEN0043_Nextseq_Non-Severe)	COMPLETED	0	2025-03-28 16:47:27.392	6m 46s	6m 45s	230.8%	1.3 GB	36.7 GB	1.3 GB	1.1 GB
126	83/c1051d	102577	FASTQC (IGIB1130739961n_Nextseq_Negative_preTrim)	COMPLETED	0	2025-03-28 16:49:38.590	4m 42s	4m 41s	101.1%	379 MB	3.8 GB	2.1 GB	3.9 MB
95	47/c39a7a	91607	FASTQC (DEN0023_Aviti_Non-Severe_preTrim)	COMPLETED	0	2025-03-28 16:48:58.278	5m 32s	5m 31s	101.1%	379.9 MB	3.8 GB	4.1 GB	4.1 MB
142	b9/495283	121483	FASTQC (IGIB11301144292n_Nextseq_Negative_preTrim)	COMPLETED	0	2025-03-28 16:50:48.089	4m 5s	4m 4s	101.4%	387.7 MB	3.9 GB	1.9 GB	3.8 MB
38	d1/d616b2	206975	TRIM (DEN0317_Nextseq_Non-Severe)	COMPLETED	0	2025-03-28 16:38:33.401	16m 27s	16m 26s	230.3%	1.3 GB	36.7 GB	3.2 GB	2.8 GB
136	47/54c731	129116	FASTQC (DEN0069_Nextseq_Non-Severe_preTrim)	COMPLETED	0	2025-03-28 16:51:20.413	3m 53s	3m 52s	101.3%	377.4 MB	4 GB	1.9 GB	3.8 MB
107	a0/3e0844	82902	FASTQC (DEN0107_Aviti_Severe_preTrim)	COMPLETED	0	2025-03-28 16:48:23.177	6m 52s	6m 51s	100.3%	339.9 MB	3.8 GB	4.5 GB	4.1 MB
123	33/c14298	106386	FASTQC (IGIB11301155721n_Nextseq_Negative_preTrim)	COMPLETED	0	2025-03-28 16:49:49.817	6m 15s	6m 14s	100.5%	348.2 MB	3.8 GB	3.2 GB	3.7 MB
139	2a/24d0ba	145714	FASTQC (DEN0232_Aviti_Severe_preTrim)	COMPLETED	0	2025-03-28 16:52:27.338	3m 56s	3m 55s	100.9%	351.2 MB	4 GB	2.7 GB	4.1 MB
150	f4/ad976b	165773	FASTQC (IGIB1130883477n_Nextseq_Negative_preTrim)	COMPLETED	0	2025-03-28 16:53:47.350	2m 38s	2m 37s	102.7%	387.1 MB	3.9 GB	1.3 GB	3.9 MB
157	5d/27b0cc	166187	FASTQC_POST (DEN0058_Aviti_Non-Severe_postTrim)	COMPLETED	0	2025-03-28 16:53:48.578	2m 47s	2m 46s	101.5%	378 MB	3.9 GB	1.9 GB	4 MB
144	3f/034587	143576	FASTQC (IGIB1130721728n_Nextseq_Negative_preTrim)	COMPLETED	0	2025-03-28 16:52:18.911	5m 31s	5m 30s	101.3%	380.7 MB	3.8 GB	2.8 GB	3.7 MB
151	15/43921b	164088	FASTQC (DEN0100_Aviti_Severe_preTrim)	COMPLETED	0	2025-03-28 16:53:43.079	4m 27s	4m 26s	101.2%	346.8 MB	3.8 GB	3.2 GB	4.1 MB
20	04/b141d5	1350	TRIM (DEN0342_Nextseq_Severe)	COMPLETED	0	2025-03-28 16:43:13.291	15m 6s	15m 5s	230.6%	1.3 GB	36.7 GB	3 GB	2.5 GB
163	f8/177d70	200079	FASTQC_POST (DEN0252_Nextseq_Severe_postTrim)	COMPLETED	0	2025-03-28 16:56:04.530	2m 25s	2m 25s	102.0%	344.3 MB	3.9 GB	1 GB	3.8 MB
158	fc/f4c820	175218	FASTQC_POST (IGIB1130741560n_Nextseq_Negative_postTrim)	COMPLETED	0	2025-03-28 16:54:20.230	4m 16s	4m 16s	100.8%	370.6 MB	3.7 GB	2 GB	3.6 MB
164	d0/2c83a3	204555	FASTQC_POST (DEN0043_Nextseq_Non-Severe_postTrim)	COMPLETED	0	2025-03-28 16:56:23.056	2m 41s	2m 41s	101.6%	361.2 MB	3.8 GB	1.1 GB	3.8 MB
78	a1/0c335b	184765	TRIM (DEN0255_Nextseq_Severe)	COMPLETED	0	2025-03-28 16:55:00.135	4m 17s	4m 16s	232.8%	1.3 GB	36.7 GB	872.1 MB	736 MB
159	ce/015811	177725	FASTQC_POST (IGIB11301147021n_Nextseq_Negative_postTrim)	COMPLETED	0	2025-03-28 16:54:29.885	4m 48s	4m 47s	100.6%	346.7 MB	3.8 GB	2 GB	3.8 MB
160	37/0a5477	183160	FASTQC_POST (DEN0283_Aviti_Severe_postTrim)	COMPLETED	0	2025-03-28 16:54:52.849	4m 25s	4m 24s	101.0%	343.7 MB	3.8 GB	3.2 GB	4 MB
129	db/13b656	148673	FASTQC (DEN0137_Nextseq_Non-Severe_preTrim)	COMPLETED	0	2025-03-28 16:52:37.732	6m 41s	6m 40s	100.7%	348.2 MB	3.7 GB	3.3 GB	3.7 MB
145	5d/b32d6c	164917	FASTQC (DEN0128_Aviti_Severe_preTrim)	COMPLETED	0	2025-03-28 16:53:44.832	5m 48s	5m 47s	101.0%	354 MB	3.9 GB	4.1 GB	4.1 MB
143	4e/67891c	137110	FASTQC (DEN0123_Nextseq_Non-Severe_preTrim)	COMPLETED	0	2025-03-28 16:51:53.037	7m 44s	7m 43s	101.0%	365.2 MB	3.8 GB	3.2 GB	3.9 MB
3	09/99768d	27329	TRIM (DEN0343_Aviti_Severe)	COMPLETED	0	2025-03-28 16:44:50.479	15m 4s	15m 4s	231.1%	1.3 GB	36.8 GB	4.2 GB	3.8 GB
161	81/fad403	188375	FASTQC_POST (DEN0061_Aviti_Non-Severe_postTrim)	COMPLETED	0	2025-03-28 16:55:12.998	4m 44s	4m 43s	100.9%	379.3 MB	3.8 GB	3.4 GB	4 MB
31	e2/c3b72d	24777	TRIM (DEN0088_Aviti_Non-Severe)	COMPLETED	0	2025-03-28 16:44:40.883	15m 18s	15m 18s	231.5%	1.3 GB	36.7 GB	4.2 GB	3.8 GB
167	6d/a06273	241040	FASTQC_POST (DEN0255_Nextseq_Severe_postTrim)	COMPLETED	0	2025-03-28 16:59:17.502	1m 38s	1m 37s	103.5%	353.6 MB	4 GB	734.7 MB	3.8 MB
40	b7/d2ceda	173303	TRIM (IGIB1130863008n_Nextseq_Negative)	COMPLETED	0	2025-03-28 16:54:12.989	6m 44s	6m 44s	232.4%	1.3 GB	36.7 GB	1.4 GB	1.1 GB
162	4f/42c1e6	188809	FASTQC_POST (DEN0095_Nextseq_Non-Severe_postTrim)	COMPLETED	0	2025-03-28 16:55:14.812	5m 45s	5m 44s	100.5%	351.5 MB	3.9 GB	2.7 GB	3.7 MB
152	e6/a23738	164297	FASTQC (DEN0344_Nextseq_Non-Severe_preTrim)	COMPLETED	0	2025-03-28 16:53:43.870	7m 39s	7m 38s	100.8%	353.5 MB	3.8 GB	3.2 GB	4 MB
140	7e/dfe1e1	159717	FASTQC (DEN0284_Aviti_Non-Severe_preTrim)	COMPLETED	0	2025-03-28 16:53:25.219	9m 1s	9m	100.4%	359.7 MB	3.9 GB	5.9 GB	4.1 MB
165	fa/04e93c	205082	FASTQC_POST (DEN0317_Nextseq_Non-Severe_postTrim)	COMPLETED	0	2025-03-28 16:56:24.932	6m 3s	6m 2s	100.8%	380 MB	3.7 GB	2.7 GB	3.7 MB
170	e2/d5ba32	260545	FASTQC_POST (IGIB1130863008n_Nextseq_Negative_postTrim)	COMPLETED	0	2025-03-28 17:00:58.071	2m 26s	2m 26s	101.8%	351.5 MB	3.9 GB	1.1 GB	3.8 MB
104	02/6b4f69	102259	TRIM (DEN0023_Aviti_Non-Severe)	COMPLETED	0	2025-03-28 16:49:37.747	13m 54s	13m 53s	235.1%	1.3 GB	36.7 GB	4.1 GB	3.5 GB
166	6f/12ad65	228386	FASTQC_POST (DEN0342_Nextseq_Severe_postTrim)	COMPLETED	0	2025-03-28 16:58:18.905	5m 13s	5m 12s	100.6%	349 MB	3.6 GB	2.5 GB	3.7 MB
29	ec/48ac0b	233002	TRIM (IGIB1130430586n_Nextseq_Negative)	COMPLETED	0	2025-03-28 16:58:36.637	5m 57s	5m 57s	233.4%	1.3 GB	36.7 GB	1.2 GB	1 GB
61	19/cbf7df	228380	TRIM (DEN0218_Nextseq_Non-Severe)	COMPLETED	0	2025-03-28 16:58:18.867	6m 23s	6m 23s	229.7%	1.3 GB	36.7 GB	1.3 GB	1.1 GB
168	87/793e58	247965	FASTQC_POST (DEN0343_Aviti_Severe_postTrim)	COMPLETED	0	2025-03-28 16:59:54.907	5m 20s	5m 20s	100.6%	350.9 MB	3.9 GB	3.7 GB	4 MB
169	f1/83b8bf	249450	FASTQC_POST (DEN0088_Aviti_Non-Severe_postTrim)	COMPLETED	0	2025-03-28 16:59:59.948	5m 45s	5m 44s	100.5%	342.6 MB	3.8 GB	3.7 GB	4 MB
172	80/ca97ec	22544	FASTQC_POST (IGIB1130430586n_Nextseq_Negative_postTrim)	COMPLETED	0	2025-03-28 17:04:33.787	2m 15s	2m 15s	101.6%	345.2 MB	3.9 GB	1 GB	3.8 MB
173	bd/e09ac1	29861	FASTQC_POST (DEN0218_Nextseq_Non-Severe_postTrim)	COMPLETED	0	2025-03-28 17:05:15.367	2m 30s	2m 30s	102.2%	373.2 MB	3.8 GB	1.1 GB	3.8 MB
54	91/f1f59b	249013	TRIM (DEN0009_Aviti_Severe)	COMPLETED	0	2025-03-28 16:59:58.918	7m 53s	7m 53s	239.7%	1.3 GB	36.7 GB	2.5 GB	2.1 GB
171	d5/b9deca	13501	FASTQC_POST (DEN0023_Aviti_Non-Severe_postTrim)	COMPLETED	0	2025-03-28 17:03:31.482	4m 49s	4m 48s	101.1%	378 MB	3.8 GB	3.5 GB	4 MB
174	fd/4ae02f	50544	FASTQC_POST (DEN0009_Aviti_Severe_postTrim)	COMPLETED	0	2025-03-28 17:07:53.352	3m 4s	3m 3s	101.0%	362.1 MB	3.8 GB	2 GB	4 MB
8	39/725bdf	244179	TRIM (DEN0247_Aviti_Non-Severe)	COMPLETED	0	2025-03-28 16:59:32.475	11m 28s	11m 27s	232.8%	1.3 GB	36.8 GB	3.2 GB	2.9 GB
7	5e/f5220a	260191	TRIM (DEN0278_Aviti_Non-Severe)	COMPLETED	0	2025-03-28 17:00:57.040	11m 14s	11m 13s	232.9%	1.3 GB	36.7 GB	3.2 GB	2.9 GB
17	49/02f757	240869	TRIM (DEN0243_Aviti_Non-Severe)	COMPLETED	0	2025-03-28 16:59:16.736	16m 40s	16m 40s	231.6%	1.3 GB	36.8 GB	4.5 GB	4 GB
13	91/403ac0	75042	TRIM (DEN0168_Aviti_Severe)	COMPLETED	0	2025-03-28 17:12:10.701	4m 15s	4m 15s	242.0%	1.3 GB	36.7 GB	1.4 GB	1.2 GB
1	9e/245384	13367	TRIM (DEN0160_Nextseq_Non-Severe)	COMPLETED	0	2025-03-28 17:03:31.318	13m 46s	13m 46s	231.4%	1.3 GB	36.7 GB	2.7 GB	2.3 GB
69	f0/95d9e1	4495	TRIM (DEN0280_Aviti_Non-Severe)	COMPLETED	0	2025-03-28 17:02:27.489	15m 31s	15m 30s	233.1%	1.3 GB	36.5 GB	4.5 GB	4.1 GB
43	d3/ba343d	22507	TRIM (DEN0235_Aviti_Severe)	COMPLETED	0	2025-03-28 17:04:33.724	16m 7s	16m 7s	231.8%	1.3 GB	36.5 GB	4.5 GB	4 GB
56	a5/06a809	247957	TRIM (DEN0294_Aviti_Severe)	COMPLETED	0	2025-03-28 16:59:54.892	21m 48s	21m 48s	231.3%	1.3 GB	36.7 GB	5.8 GB	5.3 GB
75	af/9c5997	24591	TRIM (DEN0012_Aviti_Non-Severe)	COMPLETED	0	2025-03-28 17:04:42.359	17m 3s	17m 3s	233.9%	1.3 GB	36.7 GB	5 GB	4.3 GB
22	88/8208d0	92829	TRIM (IGIB11301147582n_Nextseq_Negative)	COMPLETED	0	2025-03-28 17:16:26.235	6m 3s	6m 2s	239.2%	1.3 GB	36.7 GB	1.3 GB	1 GB
93	7d/2ccda3	50276	TRIM (IGIB1130409267n_Nextseq_Negative)	COMPLETED	0	2025-03-28 17:07:52.338	16m 21s	16m 21s	239.2%	1.3 GB	36.7 GB	3.4 GB	2.8 GB
49	96/ad183b	68709	TRIM (DEN0026_Aviti_Severe)	COMPLETED	0	2025-03-28 17:11:00.189	17m 19s	17m 19s	235.9%	1.3 GB	36.8 GB	5.4 GB	4.5 GB
